InterceptSE,Slope SE,Constant Diode,Ex LUT Interpolation,Em LUT Interpolation,Ex LUT Split,Em LUT Split,Shift LUT?,Start of Correction Region,350 nm,360 nm,370 nm,380 nm
none,none,False,cubic,quadratic,odd,odd,False,390,0.749492834921,0.748798632871,0.733560752897,0.758895818388
none,none,True,cubic,quadratic,odd,odd,False,390,0.742083266557,0.748197507819,0.73952158966,0.757863700806
none,none,False,cubic,cubic,none,none,False,390,0.749884620023,0.75919614709,0.728827772232,0.759526447092
none,none,True,cubic,cubic,none,none,False,390,0.742471207283,0.758587145292,0.734744523692,0.758493347569
none,none,False,cubic,cubic,none,even,False,390,0.749952519016,0.763109545585,0.724777367379,0.759558245228
none,none,True,cubic,cubic,none,even,False,390,0.742539252448,0.762495963876,0.730666620996,0.758528084119
none,none,False,cubic,cubic,none,odd,False,390,0.74950477934,0.748757917959,0.733551165542,0.759103310318
none,none,True,cubic,cubic,none,odd,False,390,0.742095045011,0.748156828513,0.739511938217,0.758071069081
none,none,False,cubic,cubic,even,none,False,390,0.749884620023,0.75919614709,0.728827772232,0.759526447092
none,none,True,cubic,cubic,even,none,False,390,0.742471207283,0.758587145292,0.734744523692,0.758493347569
none,none,False,cubic,cubic,even,even,False,390,0.749952519016,0.763109545585,0.724777367379,0.759558245228
none,none,True,cubic,cubic,even,even,False,390,0.742539252448,0.762495963876,0.730666620996,0.758528084119
none,none,False,cubic,cubic,even,odd,False,390,0.74950477934,0.748757917959,0.733551165542,0.759103310318
none,none,True,cubic,cubic,even,odd,False,390,0.742095045011,0.748156828513,0.739511938217,0.758071069081
none,none,False,cubic,cubic,odd,none,False,390,0.749884620023,0.75919614709,0.728827772232,0.759526447092
none,none,True,cubic,cubic,odd,none,False,390,0.742471207283,0.758587145292,0.734744523692,0.758493347569
none,none,False,cubic,cubic,odd,even,False,390,0.749952519016,0.763109545585,0.724777367379,0.759558245228
none,none,True,cubic,cubic,odd,even,False,390,0.742539252448,0.762495963876,0.730666620996,0.758528084119
none,none,False,cubic,cubic,odd,odd,False,390,0.74950477934,0.748757917959,0.733551165542,0.759103310318
none,none,True,cubic,cubic,odd,odd,False,390,0.742095045011,0.748156828513,0.739511938217,0.758071069081
none,none,False,linear,linear,none,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,linear,linear,none,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,linear,linear,none,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,linear,linear,none,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,linear,linear,none,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,linear,linear,none,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,linear,linear,even,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,linear,linear,even,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,linear,linear,even,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,linear,linear,even,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,linear,linear,even,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,linear,linear,even,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,linear,linear,odd,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,linear,linear,odd,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,linear,linear,odd,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,linear,linear,odd,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,linear,linear,odd,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,linear,linear,odd,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,linear,slinear,none,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,linear,slinear,none,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,linear,slinear,none,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,linear,slinear,none,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,linear,slinear,none,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,linear,slinear,none,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,linear,slinear,even,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,linear,slinear,even,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,linear,slinear,even,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,linear,slinear,even,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,linear,slinear,even,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,linear,slinear,even,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,linear,slinear,odd,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,linear,slinear,odd,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,linear,slinear,odd,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,linear,slinear,odd,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,linear,slinear,odd,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,linear,slinear,odd,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,linear,quadratic,none,none,False,390,0.74241240849,0.758858491432,0.736310598618,0.762658145583
none,none,True,linear,quadratic,none,none,False,390,0.734929570897,0.758189212777,0.742303208873,0.761720978499
none,none,False,linear,quadratic,none,even,False,390,0.742317050335,0.762984082247,0.731899484733,0.762753205738
none,none,True,linear,quadratic,none,even,False,390,0.734835774935,0.76230940052,0.737862739572,0.761818940734
none,none,False,linear,quadratic,none,odd,False,390,0.742057510273,0.74854726858,0.741067573965,0.762034596247
none,none,True,linear,quadratic,none,odd,False,390,0.734578298091,0.747886505133,0.747105187542,0.761098166674
none,none,False,linear,quadratic,even,none,False,390,0.74241240849,0.758858491432,0.736310598618,0.762658145583
none,none,True,linear,quadratic,even,none,False,390,0.734929570897,0.758189212777,0.742303208873,0.761720978499
none,none,False,linear,quadratic,even,even,False,390,0.742317050335,0.762984082247,0.731899484733,0.762753205738
none,none,True,linear,quadratic,even,even,False,390,0.734835774935,0.76230940052,0.737862739572,0.761818940734
none,none,False,linear,quadratic,even,odd,False,390,0.742057510273,0.74854726858,0.741067573965,0.762034596247
none,none,True,linear,quadratic,even,odd,False,390,0.734578298091,0.747886505133,0.747105187542,0.761098166674
none,none,False,linear,quadratic,odd,none,False,390,0.74241240849,0.758858491432,0.736310598618,0.762658145583
none,none,True,linear,quadratic,odd,none,False,390,0.734929570897,0.758189212777,0.742303208873,0.761720978499
none,none,False,linear,quadratic,odd,even,False,390,0.742317050335,0.762984082247,0.731899484733,0.762753205738
none,none,True,linear,quadratic,odd,even,False,390,0.734835774935,0.76230940052,0.737862739572,0.761818940734
none,none,False,linear,quadratic,odd,odd,False,390,0.742057510273,0.74854726858,0.741067573965,0.762034596247
none,none,True,linear,quadratic,odd,odd,False,390,0.734578298091,0.747886505133,0.747105187542,0.761098166674
none,none,False,linear,cubic,none,none,False,390,0.74244077055,0.758940797423,0.736289889146,0.762669281225
none,none,True,linear,cubic,none,none,False,390,0.734957634486,0.758271247752,0.742282871414,0.761732012483
none,none,False,linear,cubic,none,even,False,390,0.742503341365,0.762852344799,0.732202248429,0.762702574335
none,none,True,linear,cubic,none,even,False,390,0.735020295166,0.762177826228,0.738167376691,0.761768366085
none,none,False,linear,cubic,none,odd,False,390,0.742069309219,0.748506564934,0.741057947012,0.762242970239
none,none,True,linear,cubic,none,odd,False,390,0.734589927388,0.747845840189,0.747095497405,0.761306445087
none,none,False,linear,cubic,even,none,False,390,0.74244077055,0.758940797423,0.736289889146,0.762669281225
none,none,True,linear,cubic,even,none,False,390,0.734957634486,0.758271247752,0.742282871414,0.761732012483
none,none,False,linear,cubic,even,even,False,390,0.742503341365,0.762852344799,0.732202248429,0.762702574335
none,none,True,linear,cubic,even,even,False,390,0.735020295166,0.762177826228,0.738167376691,0.761768366085
none,none,False,linear,cubic,even,odd,False,390,0.742069309219,0.748506564934,0.741057947012,0.762242970239
none,none,True,linear,cubic,even,odd,False,390,0.734589927388,0.747845840189,0.747095497405,0.761306445087
none,none,False,linear,cubic,odd,none,False,390,0.74244077055,0.758940797423,0.736289889146,0.762669281225
none,none,True,linear,cubic,odd,none,False,390,0.734957634486,0.758271247752,0.742282871414,0.761732012483
none,none,False,linear,cubic,odd,even,False,390,0.742503341365,0.762852344799,0.732202248429,0.762702574335
none,none,True,linear,cubic,odd,even,False,390,0.735020295166,0.762177826228,0.738167376691,0.761768366085
none,none,False,linear,cubic,odd,odd,False,390,0.742069309219,0.748506564934,0.741057947012,0.762242970239
none,none,True,linear,cubic,odd,odd,False,390,0.734589927388,0.747845840189,0.747095497405,0.761306445087
none,none,False,slinear,linear,none,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,slinear,linear,none,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,slinear,linear,none,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,slinear,linear,none,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,slinear,linear,none,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,slinear,linear,none,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,slinear,linear,even,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,slinear,linear,even,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,slinear,linear,even,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,slinear,linear,even,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,slinear,linear,even,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,slinear,linear,even,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,slinear,linear,odd,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,slinear,linear,odd,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,slinear,linear,odd,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,slinear,linear,odd,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,slinear,linear,odd,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,slinear,linear,odd,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,slinear,slinear,none,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,slinear,slinear,none,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,slinear,slinear,none,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,slinear,slinear,none,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,slinear,slinear,none,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,slinear,slinear,none,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,slinear,slinear,even,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,slinear,slinear,even,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,slinear,slinear,even,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,slinear,slinear,even,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,slinear,slinear,even,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,slinear,slinear,even,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,slinear,slinear,odd,none,False,390,0.74211685512,0.757680841932,0.736244426885,0.762551911397
none,none,True,slinear,slinear,odd,none,False,390,0.734637155474,0.757012603566,0.742237982602,0.761615444597
none,none,False,slinear,slinear,odd,even,False,390,0.741458751523,0.760819316253,0.731500102564,0.762461114616
none,none,True,slinear,slinear,odd,even,False,390,0.733986045034,0.760147549415,0.737461209277,0.761527339659
none,none,False,slinear,slinear,odd,odd,False,390,0.741217313936,0.748608725628,0.740578647532,0.762083670009
none,none,True,slinear,slinear,odd,odd,False,390,0.733746895248,0.747948247798,0.746611612197,0.761148209886
none,none,False,slinear,quadratic,none,none,False,390,0.74241240849,0.758858491432,0.736310598618,0.762658145583
none,none,True,slinear,quadratic,none,none,False,390,0.734929570897,0.758189212777,0.742303208873,0.761720978499
none,none,False,slinear,quadratic,none,even,False,390,0.742317050335,0.762984082247,0.731899484733,0.762753205738
none,none,True,slinear,quadratic,none,even,False,390,0.734835774935,0.76230940052,0.737862739572,0.761818940734
none,none,False,slinear,quadratic,none,odd,False,390,0.742057510273,0.74854726858,0.741067573965,0.762034596247
none,none,True,slinear,quadratic,none,odd,False,390,0.734578298091,0.747886505133,0.747105187542,0.761098166674
none,none,False,slinear,quadratic,even,none,False,390,0.74241240849,0.758858491432,0.736310598618,0.762658145583
none,none,True,slinear,quadratic,even,none,False,390,0.734929570897,0.758189212777,0.742303208873,0.761720978499
none,none,False,slinear,quadratic,even,even,False,390,0.742317050335,0.762984082247,0.731899484733,0.762753205738
none,none,True,slinear,quadratic,even,even,False,390,0.734835774935,0.76230940052,0.737862739572,0.761818940734
none,none,False,slinear,quadratic,even,odd,False,390,0.742057510273,0.74854726858,0.741067573965,0.762034596247
none,none,True,slinear,quadratic,even,odd,False,390,0.734578298091,0.747886505133,0.747105187542,0.761098166674
none,none,False,slinear,quadratic,odd,none,False,390,0.74241240849,0.758858491432,0.736310598618,0.762658145583
